4, b, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
3, d, west
3, d, west
3, d, north
3, d, north
3, d, east
3, d, east
3, d, south
3, d, south
